P1xpos,P1ypos,P1zpos,P1Heading,Targetxpos,Targetypos,Targetzpos,O1xpos,O1ypos,O1zpos,O2xpos,O2ypos,O2zpos,O3xpos,O3ypos,O3zpos,O4xpos,O4ypos,O4zpos,O5xpos,O5ypos,O5zpos,O6xpos,O6ypos,O6zpos,O7xpos,O7ypos,O7zpos,O8xpos,O8ypos,O8zpos,Space,LeftArrow,RightArrow,targethit,trialtime
-15.80003,1.1,-4.99651,0.01745331,16,1,0,2.86,1,4.7,-8.2,1,-4.94,-7.53,1,8.85,7.95,1,-10.92,6.96,1,5.61,-9.33,1,11.82,6.76,1,11.52,11.9,1,14.04,False,False,False,None,3.68
-15.80003,1.1,-4.99651,0.01745331,16,1,0,2.860001,1,4.7,-8.200001,1,-4.94,-7.530001,1,8.85,7.950001,1,-10.92,6.959999,1,5.61,-9.33,1,11.82,6.76,1,11.52,11.9,1,14.04,False,False,False,None,3.7
-15.80003,1.1,-4.99651,0.01745331,16,1,0,2.860001,1,4.7,-8.200001,1,-4.94,-7.530001,1,8.85,7.950001,1,-10.92,6.959999,1,5.61,-9.33,1,11.82,6.76,1,11.52,11.9,1,14.04,False,False,False,None,3.72
-15.80003,1.1,-4.99651,0.01745331,16,1,0,2.860001,1,4.7,-8.200001,1,-4.94,-7.530001,1,8.85,7.950001,1,-10.92,6.959999,1,5.61,-9.33,1,11.82,6.76,1,11.52,11.9,1,14.04,False,False,False,None,3.74
-15.80003,1.1,-4.99651,0.01745331,16,1,0,2.860001,1,4.7,-8.200001,1,-4.94,-7.530001,1,8.85,7.950001,1,-10.92,6.959999,1,5.61,-9.33,1,11.82,6.76,1,11.52,11.9,1,14.04,False,False,False,None,3.76
-15.80003,1.1,-4.99651,0.01745331,16,1,0,2.860001,1,4.7,-8.200001,1,-4.94,-7.530001,1,8.85,7.950001,1,-10.92,6.959999,1,5.61,-9.33,1,11.82,6.76,1,11.52,11.9,1,14.04,False,False,False,None,3.78
-15.80003,1.1,-4.99651,0.0349065,16,1,0,2.860001,1,4.7,-8.200001,1,-4.94,-7.530001,1,8.85,7.950001,1,-10.92,6.959999,1,5.61,-9.33,1,11.82,6.76,1,11.52,11.9,1,14.04,False,False,False,None,3.8
-15.80003,1.1,-4.99651,0.05235977,16,1,0,2.860001,1,4.7,-8.200001,1,-4.94,-7.530001,1,8.85,7.950001,1,-10.92,6.959999,1,5.61,-9.33,1,11.82,6.76,1,11.52,11.9,1,14.04,False,False,False,None,3.82
-15.80003,1.1,-4.99651,0.06981314,16,1,0,2.860001,1,4.7,-8.200001,1,-4.94,-7.530001,1,8.85,7.950001,1,-10.92,6.959999,1,5.61,-9.33,1,11.82,6.76,1,11.52,11.9,1,14.04,False,False,False,None,3.84
-15.80003,1.1,-4.99651,0.08726642,16,1,0,2.860001,1,4.7,-8.200001,1,-4.94,-7.530001,1,8.85,7.950001,1,-10.92,6.959999,1,5.61,-9.33,1,11.82,6.76,1,11.52,11.9,1,14.04,False,False,False,None,3.86
-15.80003,1.1,-4.99651,0.1047197,16,1,0,2.860001,1,4.7,-8.200001,1,-4.94,-7.530001,1,8.85,7.950001,1,-10.92,6.959999,1,5.61,-9.33,1,11.82,6.76,1,11.52,11.9,1,14.04,False,False,False,None,3.88
-15.80003,1.1,-4.99651,0.122173,16,1,0,2.860001,1,4.7,-8.200001,1,-4.94,-7.530001,1,8.85,7.950001,1,-10.92,6.959999,1,5.61,-9.33,1,11.82,6.76,1,11.52,11.9,1,14.04,False,False,False,None,3.9
-15.80003,1.1,-4.99651,0.1396263,16,1,0,2.860001,1,4.7,-8.200001,1,-4.94,-7.530001,1,8.85,7.950001,1,-10.92,6.959999,1,5.61,-9.33,1,11.82,6.76,1,11.52,11.9,1,14.04,False,False,False,None,3.92
-15.80003,1.1,-4.99651,0.1570797,16,1,0,2.860001,1,4.7,-8.200001,1,-4.94,-7.530001,1,8.85,7.950001,1,-10.92,6.959999,1,5.61,-9.33,1,11.82,6.76,1,11.52,11.9,1,14.04,False,False,False,None,3.94
-15.80003,1.1,-4.99651,0.1745328,16,1,0,2.860001,1,4.7,-8.200001,1,-4.94,-7.530001,1,8.85,7.950001,1,-10.92,6.959999,1,5.61,-9.33,1,11.82,6.76,1,11.52,11.9,1,14.04,False,False,False,None,3.96
