P1xpos,P1ypos,P1zpos,P1Heading,Targetxpos,Targetypos,Targetzpos,O1xpos,O1ypos,O1zpos,O2xpos,O2ypos,O2zpos,O3xpos,O3ypos,O3zpos,O4xpos,O4ypos,O4zpos,O5xpos,O5ypos,O5zpos,O6xpos,O6ypos,O6zpos,O7xpos,O7ypos,O7zpos,O8xpos,O8ypos,O8zpos,Space,LeftArrow,RightArrow,targethit,trialtime
-14.20092,1.1,4.965111,0.1745329,16,1,0,5.440001,1,12.61,11.98,1,5.15,-13.45,1,12.21,-11.15,1,5.01,-7.950001,1,-0.41,1.43,1,1.67,12.82,1,-6.22,-12.26,1,-4.13,False,False,False,None,13.68
-14.20092,1.1,4.965111,0.1919862,16,1,0,5.440001,1,12.61,11.98,1,5.15,-13.45,1,12.21,-11.15,1,5.01,-7.950001,1,-0.41,1.43,1,1.67,12.82,1,-6.22,-12.26,1,-4.13,False,False,False,None,13.7
-14.20092,1.1,4.965111,0.2094394,16,1,0,5.440001,1,12.61,11.98,1,5.15,-13.45,1,12.21,-11.15,1,5.01,-7.950001,1,-0.41,1.43,1,1.67,12.82,1,-6.22,-12.26,1,-4.13,False,False,False,None,13.72
-14.20092,1.1,4.965111,0.2268927,16,1,0,5.440001,1,12.61,11.98,1,5.15,-13.45,1,12.21,-11.15,1,5.01,-7.950001,1,-0.41,1.43,1,1.67,12.82,1,-6.22,-12.26,1,-4.13,False,False,False,None,13.74
-14.20092,1.1,4.965111,0.244346,16,1,0,5.440001,1,12.61,11.98,1,5.15,-13.45,1,12.21,-11.15,1,5.01,-7.950001,1,-0.41,1.43,1,1.67,12.82,1,-6.22,-12.26,1,-4.13,False,False,False,None,13.76
-14.20092,1.1,4.965111,0.2617994,16,1,0,5.440001,1,12.61,11.98,1,5.15,-13.45,1,12.21,-11.15,1,5.01,-7.950001,1,-0.41,1.43,1,1.67,12.82,1,-6.22,-12.26,1,-4.13,False,False,False,None,13.78
-14.20092,1.1,4.965111,0.2792526,16,1,0,5.440001,1,12.61,11.98,1,5.15,-13.45,1,12.21,-11.15,1,5.01,-7.950001,1,-0.41,1.43,1,1.67,12.82,1,-6.22,-12.26,1,-4.13,False,False,False,None,13.8
-14.20092,1.1,4.965111,0.2967059,16,1,0,5.440001,1,12.61,11.98,1,5.15,-13.45,1,12.21,-11.15,1,5.01,-7.950001,1,-0.41,1.43,1,1.67,12.82,1,-6.22,-12.26,1,-4.13,False,False,False,None,13.82
-14.20092,1.1,4.965111,0.3141591,16,1,0,5.440001,1,12.61,11.98,1,5.15,-13.45,1,12.21,-11.15,1,5.01,-7.950001,1,-0.41,1.43,1,1.67,12.82,1,-6.22,-12.26,1,-4.13,False,False,False,None,13.84
-14.20092,1.1,4.965111,0.3316124,16,1,0,5.440001,1,12.61,11.98,1,5.15,-13.45,1,12.21,-11.15,1,5.01,-7.950001,1,-0.41,1.43,1,1.67,12.82,1,-6.22,-12.26,1,-4.13,False,False,False,None,13.86
-14.20092,1.1,4.965111,0.3490657,16,1,0,5.440001,1,12.61,11.98,1,5.15,-13.45,1,12.21,-11.15,1,5.01,-7.950001,1,-0.41,1.43,1,1.67,12.82,1,-6.22,-12.26,1,-4.13,False,False,False,None,13.88
-14.0142,1.1,5.036785,0.366519,16,1,0,5.440001,1,12.61,11.98,1,5.15,-13.45,1,12.21,-11.15,1,5.01,-7.950001,1,-0.41,1.43,1,1.67,12.82,1,-6.22,-12.26,1,-4.13,False,False,False,None,13.9
-13.82876,1.1,5.111706,0.3839723,16,1,0,5.440001,1,12.61,11.98,1,5.15,-13.45,1,12.21,-11.15,1,5.01,-7.950001,1,-0.41,1.43,1,1.67,12.82,1,-6.22,-12.26,1,-4.13,False,False,False,None,13.92
-13.64466,1.1,5.189852,0.4014256,16,1,0,5.440001,1,12.61,11.98,1,5.15,-13.45,1,12.21,-11.15,1,5.01,-7.950001,1,-0.41,1.43,1,1.67,12.82,1,-6.22,-12.26,1,-4.13,False,False,False,None,13.94
-13.46195,1.1,5.271199,0.4188789,16,1,0,5.440001,1,12.61,11.98,1,5.15,-13.45,1,12.21,-11.15,1,5.01,-7.950001,1,-0.41,1.43,1,1.67,12.82,1,-6.22,-12.26,1,-4.13,False,False,False,None,13.96
-13.28069,1.1,5.355723,0.4363321,16,1,0,5.440001,1,12.61,11.98,1,5.15,-13.45,1,12.21,-11.15,1,5.01,-7.950001,1,-0.41,1.43,1,1.67,12.82,1,-6.22,-12.26,1,-4.13,False,False,False,None,13.98
-13.09798,1.1,5.43707,0.4188789,16,1,0,5.440001,1,12.61,11.98,1,5.15,-13.45,1,12.21,-11.15,1,5.01,-7.950001,1,-0.41,1.43,1,1.67,12.82,1,-6.22,-12.26,1,-4.13,False,False,False,None,14
-12.91388,1.1,5.515216,0.4014256,16,1,0,5.440001,1,12.61,11.98,1,5.15,-13.45,1,12.21,-11.15,1,5.01,-7.950001,1,-0.41,1.43,1,1.67,12.82,1,-6.22,-12.26,1,-4.13,False,False,False,None,14.02
-12.72844,1.1,5.590137,0.3839723,16,1,0,5.440001,1,12.61,11.98,1,5.15,-13.45,1,12.21,-11.15,1,5.01,-7.950001,1,-0.41,1.43,1,1.67,12.82,1,-6.22,-12.26,1,-4.13,False,False,False,None,14.04
-12.54173,1.1,5.661811,0.3665188,16,1,0,5.440001,1,12.61,11.98,1,5.15,-13.45,1,12.21,-11.15,1,5.01,-7.950001,1,-0.41,1.43,1,1.67,12.82,1,-6.22,-12.26,1,-4.13,False,False,False,None,14.06
-12.35379,1.1,5.730215,0.3490655,16,1,0,5.440001,1,12.61,11.98,1,5.15,-13.45,1,12.21,-11.15,1,5.01,-7.950001,1,-0.41,1.43,1,1.67,12.82,1,-6.22,-12.26,1,-4.13,False,False,False,None,14.08
-12.35379,1.1,5.730215,0.3316124,16,1,0,5.440001,1,12.61,11.98,1,5.15,-13.45,1,12.21,-11.15,1,5.01,-7.950001,1,-0.41,1.43,1,1.67,12.82,1,-6.22,-12.26,1,-4.13,False,False,False,None,14.1
-12.35379,1.1,5.730215,0.3141589,16,1,0,5.440001,1,12.61,11.98,1,5.15,-13.45,1,12.21,-11.15,1,5.01,-7.950001,1,-0.41,1.43,1,1.67,12.82,1,-6.22,-12.26,1,-4.13,False,False,False,None,14.12
-12.35379,1.1,5.730215,0.2967057,16,1,0,5.440001,1,12.61,11.98,1,5.15,-13.45,1,12.21,-11.15,1,5.01,-7.950001,1,-0.41,1.43,1,1.67,12.82,1,-6.22,-12.26,1,-4.13,False,False,False,None,14.14
